General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"We intend to focus on businesses operating within the general aviation and aerospace industry, and the unmanned aircraft systems (UAS) in particular, with a concentration on those involved in the emerging and transformational technologies market. We conduct our operations through an office space in Plano, Texas. Certain of our independent director nominees are located in the People’s Republic of China (China or the “PRC”) and our CEO and CFO, each of whom are United States citizens, have Chinese ancestry and may have personal and professional ties that continue in China. For a detailed disclosure about our officers, directors and independent director nominees’ biographies, education and work history, please see “Our Management Team” (in the prospectus). Notwithstanding such ties to China, we expressly disclaim any intent to and will not consummate a business combination with a target business (either directly or through any subsidiaries) located in China, Hong Kong or Macau ever. Johann Tse, CEO, is the founder of Aquarian Capital, LLC, which advises corporate buyers and sellers worldwide on M&A transactions. Previously, Mr. Tse was the Director of International M&A with Yum! Brands, where he led acquisitions, divestitures and franchising transactions across its quick service restaurants portfolio across many countries. He previously created and managed the corporate venture capital program for Rohm and Haas Co. focusing on new materials and material-enabled technologies, and helped broaden the company’s avenues for growth, in addition to corporate strategic planning and M&A responsibilities. Rongrong (Rita) Jiang, CFA, is our CFO. She brings an extensive background in domestic and international business focusing on accounting, finance, investment and management, as a Chartered Financial Analyst. Ms. Jiang is a founding partner of Ginger Capital LLC (since April 2011). Ginger Capital provides comprehensive investment and strategic advisory services to companies on market expansion, cross-border merger and acquisition, private and public financial reporting, IPO preparation and strategic partnership planning, etc. (Note: Broad Capital Acquisition Corp. priced its SPAC IPO on Jan. 10, 2022, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million.)",BLANK CHECKS,0,2021,Contact Information,"5345 Annabel Lane, Plano, TX 75093",(469) 951-3088,,Broad Capital Acquisition Corp.,Financial Information,$129.46mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BRACU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,Chardan,-,1/11/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on opportunities that transform traditional industries in positive ways and generate tangible improvements to the well-being of the global population, particularly with respect to energy, transportation, buildings, manufacturing, and food and agriculture. Our primary focus will be on solutions driving the decarbonization of the economy. Andrew L. Shapiro, our chairman and CEO, has spent nearly three decades working at the nexus of new technologies and societal transformation, with a focus over the last 20 years on sustainable technology and innovation, and before that on information technology and globalization. He is the founder and managing partner of Broadscale, an investment firm that he launched in 2012. Mr. Shapiro has invested in, advised, and/or served on boards of more than two dozen startups and growth companies. He has served as an advisor to C-suite leaders at more than 100 enterprises, including some of the world’s largest energy and industrial companies. Betsy Z. Cohen, founder of The Bancorp, serves as a senior advisor to our sponsor, Nokomis ESG Sponsor LLC. (Broadscale Acquisition Corp. priced its SPAC IPO on Feb. 11, 2021; the IPO was upsized at pricing to 30 million units, up from 25 million in the prospectus, at $10 each to raise $300 million.)",BLANK CHECKS,0,2020,Contact Information,"1845 Walnut Street Suite 1111 Philadelphia, PA 19103",(646) 849-9975,,Broadscale Acquisition Corp.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SCLEU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Morgan Stanley,-,2/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a newly incorporated blank check company incorporated as a Cayman Islands exempted company and incorporated for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses. We have not selected any specific business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to an initial business combination with us. We believe that the market dislocation as a result of the Coronavirus pandemic has created compelling opportunities. While we may acquire a business or company (such terms being used in this section interchangeably) in any industry, our focus will be on fundamentally sound but stressed businesses in the UK and Europe. Even in normal markets, sound businesses can underperform due to underinvestment, over-levered capital structures, excessive cost structures, incomplete management teams, or suboptimal business strategies. We believe that the Coronavirus pandemic will create an unusually large number of attractive and undervalued acquisition opportunities in the UK and Europe, as target businesses suffer from financial indebtedness and a lack of equity funding alternatives.  Businesses of underlying quality will find it challenging to refinance quickly on acceptable or practical terms, with the result that many owners of such businesses or their funders will be looking to sell all or part of those businesses.",BLANK CHECKS,0,2020,Contact Information,"7 Portman Mews, South Marylebone,, London W1H 6AY. United Kingdom",+ 44 (0) 207 725 0800,,Broadstone Acquisition,Financial Information,$375mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BSN.U,NYSE,30.0,$10.00 - $10.00,$300.0 mil,Citigroup,-,9/11/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are an internally managed REIT that acquires, owns, and manages primarily single-tenant commercial real estate properties that are net leased on a long-term basis to a diversified group of tenants. We utilize an investment strategy underpinned by strong fundamental credit analysis and prudent real estate underwriting. Since our inception in 2007, we have selectively invested in net leased real estate across the industrial, healthcare, restaurant, office, and retail property types, and as of June 30, 2020, our portfolio has grown to 632 properties in 41 U.S. states and one property in Canada, with an aggregate gross asset value of approximately $4.0 billion.",REAL ESTATE INVESTMENT TRUSTS,73,2007,Contact Information,"800 Clinton Square Rochester, New York 14604, US",(585) 287-6500,http://investors.bnl.broadstone.com,Broadstone Net Lease,Financial Information,$2562.5mil,$319.9 mil (last 12 months),$75.5 mil (last 12 months),IPO Profile,BNL,NYSE,33.5,$17.00 - $17.00,$569.5 mil,J.P. Morgan/ Goldman Sachs/ BMO Capital Markets/ Morgan Stanley/ Capital One Securities/ Truist Securities,Regions Securities/ BTIG/ KeyBanc Capital Markets	/ Ramirez,9/17/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on companies in the life sciences industry. We are led by Dr. Samuel P. Wertheimer, Brookline’s senior scientific advisor and formerly a private equity partner in the private equity group at OrbiMed Advisors. Our sponsor is an affiliate of Brookline Capital Markets, a division of Arcadia Securities, LLC, which we refer to as “Brookline” in this prospectus, a boutique investment bank with experience providing capital markets and advisory services to public and private life sciences companies, blank check companies (working with management teams during the IPO process, and later in the course of their initial business combinations) and other emerging growth enterprises. Brookline prides itself on its ability to finance life science companies at all stages from inception to post-IPO. In particular, Brookline has established a strong reputation for financing privately held life science companies. Brookline’s public and private investment teams have completed in excess of 100 transactions, raising more than $4 billion since inception.",BLANK CHECKS,0,2020,Contact Information,"600 Lexington Avenue, 33rd Floor, New York, NY 10022, US",(646) 643-6716,,Brookline Capital Acquisition,Financial Information,$64.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BCACU,NASDAQ,5.0,$10.00 - $10.00,$50.0 mil,Ladenburg Thalmann,-,1/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a rapidly growing independent insurance distribution firm delivering solutions that give our clients the peace of mind to pursue their purpose, passion and dreams. We support our clients, Colleagues, Insurance Company Partners and communities through the deployment of vanguard resources and capital to drive organic and inorganic growth. We are innovating the industry by taking a holistic and tailored approach to risk management, insurance and employee benefits. Our growth plan includes increased geographic representation across the U.S., expanded client value propositions and new lines of insurance to meet the needs of evolving lifestyles, business risks and healthcare funding.",INSURANCE AGENTS BROKERS & SERVICES,1545,2019,Contact Information,"4010 W. Boy Scout Blvd., Suite 200, Tampa, FL, 33607, US",(866) 279-0698,http://www.baldwinriskpartners.com,BRP Group,Financial Information,$590.9mil,$102.3 mil (last 12 months),$2.05 mil (last 12 months),IPO Profile,BRP,NASDAQ,16.4,$14.00 - $14.00,$229.6 mil,J.P. Morgan/ BofA Merrill Lynch,Jefferies/ Wells Fargo Securities/ Raymond James/ Keefe Bruyette & Woods (A Stifel Company),10/24/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on companies in the fast-growing universe of software and technology-enabled services, with a primary focus on North American markets. Although not our exclusive focus, we are particularly interested in: Software as a Service (SaaS); Infrastructure Software and Services (ISS), and Financial Technology (FinTech). Our sponsor is an affiliate of BuildGroup LLC, a technology-focused holding company based in Austin, Texas. BuildGroup Management, LLC (“BuildGroup”) is the investment manager of BuildGroup LLC. BuildGroup has invested in numerous software companies across various segments. Here are a few: Anaconda, Inc., a data science and machine learning platform; Benefitfocus, Inc. (NASDAQ: BNFT), a cloud-based benefits management platform; Cybrary Inc., a community-based online IT and cybersecurity training platform, and DigniFi, a FinTech marketplace platform for the auto finance industry. (See the prospectus for more details.)",BLANK CHECKS,0,2021,Contact Information,"3500 Jefferson, Suite 303 Austin, Texas 78731",(512) 994-2983,,Build Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BGSX.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Cowen/ Allen & Co.,-,3/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on the expertise of our management team in the sports (including sports franchises or assets related to sports franchises, and sports technology), entertainment and brands sectors. We intend to focus on leading sports, entertainment and brand companies that have potential for brand and commercial growth with enterprise values between $300 million and $900 million. CEO Robert Striar is the president of M Style, a sports, entertainment and consumer brand marketing agency. NBA star Baron Davis has agreed to serve on Bull Horn Holdings’ board of directors.",BLANK CHECKS,0,2020,Contact Information,"801 S. Pointe Drive, Suite TH-1 Miami Beach, Florida 33139",(305) 671-3341,,Bull Horn Holdings Corp.,Financial Information,$93.8mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BHSEU,NASDAQ,7.5,$10.00 - $10.00,$75.0 mil,Imperial Capital,I-Bankers Securities/ Northland Capital Markets,10/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on the ability of our management team to identify, acquire and operate a business or businesses that can benefit from our management team’s established global relationships and operating experience. We believe the online real money gaming, technology, sports, digital media, hospitality and leisure industries possess attractive potential business combination targets that have ample opportunity for growth and the potential to provide long-term shareholder value. (Incorporated in the Cayman Islands) Paul Martino, executive chairman, is a general partner and co-founder of Bullpen Capital. Before co-founding Bullpen Capital in 2010, Mr. Martino was an active angel investor. He invested in the first rounds of Zynga (Nasdaq: ZNGA), TubeMogul (Nasdaq: TUBE), and Udemy. While at Bullpen, Mr. Martino has led several of its key investments, including FanDuel (merged with Flutter Entertainment (LSE: FLTR)), Swish Analytics and Life360 (ASX: 360). Mr. Martino served on the board of directors of FanDuel from 2012 through 2017, when FanDuel’s revenue grew from approximately $1 million in 2011 to more than $125 million in 2017. From 2012 through 2020, FanDuel’s valuation grew from $8 million to $11 billion.  David VanEgmond, CEO, has been in the online real money gaming, technology, sports and digital media ecosystem for over a decade. He previously served in executive management positions in businesses at the convergence of sports betting and digital gaming in the United States, including FanDuel and Barstool Sports. He is the founder and CEO of Bettor Capital, an investment and consulting platform focused on U.S. sports betting and online real money gaming since its inception in June 2020. (Note: Bullpen Parlay Acquisition Corp. priced its SPAC IPO on Dec. 2, 2021, in sync with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"215 2nd St, Floor 3 San Francisco, CA 94105",415-649-6923,,Bullpen Parlay Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BPACU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Citigroup,-,12/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Note: Bumble is a popular online and mobile dating app that turns antiquated gender norms on their heads by letting women make the first move. Over 40 million users go to Bumble and its sibling dating app, Badoo, each month to discover new people and connect with each other. From the prospectus: Bumble was founded because we noticed two different, yet related issues in our society: antiquated gender norms, and a lack of kindness and accountability on the internet. We observed that women were often treated unequally in society, especially in romantic relationships. At the same time, social networks created possibilities for connections, but they were focused on connections with people you already know and lacked guardrails to encourage better behavior online. We created Bumble to change this. The Bumble brand was built with women at the center—where women make the first move. We are rewriting the script on gender norms by building a platform that is designed to be safe and empowering for women, and, in turn, provides a better environment for everyone. We are leveraging innovative technology solutions to create a more inclusive, safe and accountable way to connect online for all users regardless of gender. Our platform enables people to connect and build equitable and healthy relationships on their own terms. Today, Bumble operates two apps, Bumble and Badoo, where over 40 million users come on a monthly basis to discover new people and connect with each other in a safe, secure and empowering environment. (Note: Badoo, known for its mantra, “Date Honestly,” is popular in Europe and Latin America.) Bumble and Badoo are two of the highest-grossing online dating mobile applications globally, as of August 2020, according to Sensor Tower, with Bumble and Badoo ranking among the top five grossing iOS lifestyle apps in 30 and 89 countries, respectively.",PREPACKAGED SOFTWARE,650,2014,Contact Information,"1105 West 41st Street Austin, Texas 78756",(512) 696-1409,http://www.bumble.com,Bumble Inc.,Financial Information,$7961.0mil,$502.9 mil (last 12 months),$-99.5 mil (last 12 months),IPO Profile,BMBL,NASDAQ,50.0,$43.00 - $43.00,$2150.0 mil,Goldman Sachs/ Citigroup/ Morgan Stanley/ J.P. Morgan/ Jefferies/RBC Capital Markets/Evercore ISI,Blackstone Capital Markets/BMO Capital Markets/Cowen/Raymond James/Stifel/BTIG/Nomura/SMBC Nikko/AmeriVet Securities/C.L. King & Associates/Drexel Hamilton/Loop Capital Markets/R. Seelaus & Co./Ramirez & Co./ Siebert Williams Shank/Telsey Advisory Group,2/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a blank check company newly incorporated on June 4, 2020 as a Cayman Islands exempted company incorporated for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses, which we refer to throughout this prospectus as our initial business combination. Although we will not be limited to a particular industry or geographic region, we expect to focus our search on European, Israeli and U.S. technology companies.",Blank Check,0,2020,Contact Information,"PO Box 1093 Boundary Hall, Cricket Square Grand Cayman, KY1-1102 Cayman Islands",(345) 945-7099,,Burgundy Technology Acquisition,Financial Information,$384.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BTAQU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Mizuho Securities,"I-Bankers Securities, Inc.",8/27/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We aim to transform precision oncology and early cancer detection. We are China’s number one NGS-based cancer therapy selection company, as evidenced by the largest market share of 26.7% in China’s NGS-based cancer therapy selection market in terms of number of patients tested in 2019, according to CIC. Our cancer therapy selection platform is built upon our advanced proprietary technologies, comprehensive portfolio of products and a two-pronged market-driven commercial infrastructure addressing both larger hospitals through our in-hospital model and smaller hospitals through our central laboratory model.",MEDICAL LABORATORIES,753,2014,Contact Information,"601, 6/F, Building 3, Standard Industrial Unit 2, No.7 Luoxuan 4th Road, International Bio Island, Guangzhou, the People’s Republic of China",+86 020-3403 7871,http://www.brbiotech.com,Burning Rock Biotech Ltd.,Financial Information,$1679.4mil,$48.7 mil (last 12 months),$-45.0 mil (last 12 months),IPO Profile,BNR,NASDAQ,13.5,$16.50 - $16.50,$222.8 mil,Morgan Stanley/ BofA Securities/ Cowen,CMBI/ Tiger Brokers,6/12/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on the retail, lifestyle, hospitality, technology or real estate markets. (Incorporated in Delaware) Our management team is led by Shahal Khan, our chairman and CEO; Isaac Chetrit, our president; Roman Livson, our CFO; Payel Farasat, our CIO, and Christopher Schroeder, our chief marketing officer. Shahal M. Khan is our chairman of the Board of Directors and chief executive officer. Mr. Khan’s career as an investor, entrepreneur and social venture capitalist spans over 22 years, with investments encompassing telecoms, real estate, energy, natural resources, technology (specific emphasis on Internet-related communications technologies and advanced cyber security solutions) as well as various other industrial sectors. He has contributed to the syndication of several billion in equity for projects as a principal through his family trust. Mr. Khan is the founder and since its inception in January 2021, serves as chief executive officer and as a director of Burkhan World Investments LLC, a holding company with diversified investments focusing on reinvesting gains from portfolio investments into companies that have the potential to accelerate sustainability. Mr. Khan is a shareholder of CYVOLVE, a Cyber security company in New York City and London with patents in data security. Since 2019, Mr. Khan has served as chief executive officer and chairman of the board of Trinity Hospitality Group LLC based in New York City. Trinity Hospitality Group is currently developing a hotel property in New York City, which will be a fully tech-enabled live and work destination in New York City with WIRED, a Condé Naste company. (Note: BurTech Acquisition announced the pricing of its SPAC IPO on Friday, Dec. 10, 2021, with a news release at 9:45 p.m. EST – well after the closing bell (and well after Happy Hour) – in line with the terms in its prospectus: 25 million units at $10 each to raise $250 million. The company also noted that its units are expected to start trading on the NASDAQ on Monday, Dec. 13, 2021. Each unit consists of one share of Class A common stock and one redeemable warrant, with each warrant entitling the holder to buy one share of Class A common stock at a price of $11.50 per share. Once the securities comprising the units begin separate trading, the shares of Class A common stock are expected to be listed on the NASDAQ under the symbol “BRKH” and the warrants under the symbol “BRKHW.”)",BLANK CHECKS,0,2021,Contact Information,"1300 Pennsylvania Ave NW, Suite 700 Washington, DC 20004",(202) 600-5757,,BurTech Acquisition Corp.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BRKHU,NASDAQ,25.0,$10.00 - $10.00,$250.0 mil,EF Hutton,-,12/13/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"While we may pursue an acquisition opportunity in any business, industry, sector or geographical location, we intend to focus on industries that complement our management team’s background, and to capitalize on the ability of our management team to identify and acquire a business focusing on technology growth companies in the northern part of Europe, including the Nordic and Scandinavian countries, the Baltic states, UK and Ireland, Germany, France and the Benelux countries, where our management team has extensive experience. In particular, we intend to prioritize companies in the financial technology (“FinTech”) sector and within the northern part of Europe where we believe there to be many potential targets, along with a secondary focus on other high-performing technology companies in the northern part of Europe.",BLANK CHECKS,0,2020,Contact Information,"Einar Hansens Esplanad 29, 211 13 Malmö, Sweden",+46 763 134 695,,byNordic Acquisition,Financial Information,$125mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BYNOU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,"Keefe, Bruyette & WoodsKeefe, Bruyette & Woods (A Stifel Company/ Drexel Hamilton",I-Bankers Securities,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus on technology growth companies in northern Europe, particularly those in the FinTech sector, with enterprise values between $450 million and $750 million. Certain qualified institutional buyers or institutional accredited investors, which we refer to as the anchor investors (none of which are affiliated with any member of our management team, our sponsor or any other anchor investor), have expressed to us an interest in purchasing in the aggregate up to approximately $146.4 million of the units, which is approximately 97.6% of the units in this offering at the public offering price; provided, that no more than $14.85 million of the units in this offering shall be purchased by each anchor investor in such manner. (Note: byNordic Acquisition Corp. priced its SPAC IPO on Feb. 8, 2022, in line with the terms in its prospectus: 15 million units at $10 each to raise $150 million. Nearly a year ago, the deal’s size was increased from 10 million units initially in an SEC filing in late February 2021.)",BLANK CHECKS,0,2019,Contact Information,Pir 29 Einar Hansens Esplanad 29 211 13 Malmö Sweden,+46 707 29 41 00,,byNordic Acquisition Corp.,Financial Information,$208.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BYNOU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,"Keefe, Bruyette & Woods (a Stifel company)/ Drexel Hamilton",I-Bankers Securities,2/9/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search for targets in the Israeli technology industry, including those engaged in cybersecurity, automotive technology, fintech, enterprise software, cloud computing, semiconductors, medical technology, artificial intelligence (“AI”) and robotics and that offer a differentiated technology platform and products. (Incorporated in the Cayman Islands)",BLANK CHECKS,0,2021,Contact Information,"445 Park Avenue, 9th Floor, New York, NY 10022, US",(917) 969-9250,,BYTE Acquisition Corp.,Financial Information,$385.3mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BYTSU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Citigroup,-,3/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
